NM_BARR,ID_BARR,number,rc_usd,night,fatalities,collapsed,losses,col_dry,col_wet,loss_dry,loss_wet,str_lr,col_lr,occ_lr,dryl_total,str_lr_dry,dryc_total,col_lr_dry,wetl_total,str_lr_wet,wetc_total,col_lr_wet
LA CHORRERA,409.0,75.0,18804664,511.0,0.0,0.0,0,0.000747711,1.0,22.0356189,14833.0,0.0,0.0,0.0,22.0,0.0001171816688,0.000747711,0.000996948,14833.0,0.078880664000213,1.0,0.671094
CUCHO HACIENDA,410.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN LORENZO,411.0,136.0,22351537,1289.0,0.0,0.0,0,0.00083079,1.0,7.8778264,5307.0,0.0,0.0,0.0,8.0,3.5245121322e-05,0.00083079,0.000610875,5307.0,0.023744824057712,1.0,0.411320065441176
LOS ÁNGELES,412.0,32.0,2862353,318.0,0.0,0.0,0,0.000387702,0.0,2.5244215,1699.0,0.0,0.0,0.0,3.0,8.8193925541e-05,0.000387702,0.00121156875,1699.0,0.059367655987563,0.0,0.815565625
ATUCUCHO,413.0,1833.0,126423838,13914.0,0.0,0.0,0,0.015064992,10.0,54.8456759,36919.0,0.0,0.0,0.0,55.0,4.3382384895e-05,0.015064992,0.000821876268412,36919.0,0.029202821913353,10.0,0.553244735406437
SANTA MÓNICA I,414.0,280.0,40686019,1441.7,0.0,0.0,0,72.7066924,99.0,1143922.037,2424118.0,0.0,0.0,0.0,1143922.0,2.811585104833199,72.7066924,25.966675857142857,2424118.0,5.958111080111717,99.0,35.535068676682144
ORIENTE QUITEÑO,415.0,277.0,34241551,1949.0,0.0,0.0,0,69.603841,81.0,525792.7924,746547.0,0.0,0.0,0.0,525793.0,1.535540251633482,69.603841,25.127740433213,746547.0,2.180235827012975,81.0,29.338705886534296
ZONA DE PROTECCIÓN SAN JUAN,416.0,19.0,2125890,892.2,0.0,0.0,0,5.5386e-05,0.0,0.1854987,125.0,0.0,0.0,0.0,0.0,8.725695897e-06,5.5386e-05,0.000291505263158,125.0,0.005873695141824,0.0,0.196226315789474
VISTA HERMOSA,417.0,166.0,22082534,918.0,0.0,0.0,0,0.000941562,1.0,8.2568073,5571.0,0.0,0.0,0.0,8.0,3.7390669748e-05,0.000941562,0.000567206024096,5571.0,0.025227363174732,1.0,0.381994926506024
PLACER ALTO,418.0,312.0,41648843,3563.0,0.0,0.0,0,0.003572397,2.0,35.5262477,23916.0,0.0,0.0,0.0,36.0,8.5299483381e-05,0.003572397,0.001144999038462,23916.0,0.05742368498342,2.0,0.770802496474359
TOCTIUCO,419.0,380.0,57123162,4472.0,0.0,0.0,0,0.003766248,3.0,46.1873324,31091.0,0.0,0.0,0.0,46.0,8.0855699349e-05,0.003766248,0.000991117894737,31091.0,0.054427969017095,3.0,0.66716947368421
MIRAFLORES ALTO,420.0,222.0,31511638,2124.0,0.0,0.0,0,0.001966203,1.0,25.3308151,17055.0,0.0,0.0,0.0,25.0,8.0385587615e-05,0.001966203,0.000885677027027,17055.0,0.054122281247378,1.0,0.596259814864865
ÁLVARO PÉREZ,421.0,76.0,11998598,1097.0,0.0,0.0,0,0.000941562,1.0,14.0208937,9438.0,0.0,0.0,0.0,14.0,0.000116854435566,0.000941562,0.001238897368421,9438.0,0.078660490841673,1.0,0.833961842105263
SAN GABRIEL,422.0,349.0,161827896,3522.0,0.0,0.0,0,0.00110772,1.0,24.5695719,16755.0,0.0,0.0,0.0,25.0,1.5182531911e-05,0.00110772,0.000317398280802,16755.0,0.010353764733502,1.0,0.214129850716332
PROFESORES MUNICIPALES,423.0,66.0,39025358,260.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ROSAL,424.0,122.0,19665370,1350.0,0.0,0.0,0,0.000969255,1.0,13.1229062,8834.0,0.0,0.0,0.0,13.0,6.673104237e-05,0.000969255,0.000794471311475,8834.0,0.044919959430084,1.0,0.534797131147541
MIRADOR DEL NOROCCIDENTE,425.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA ANA ALTA,426.0,27.0,6338171,534.0,0.0,0.0,0,0.000110772,0.0,1.1087864,746.0,0.0,0.0,0.0,1.0,1.7493789865e-05,0.000110772,0.000410266666667,746.0,0.011775951508336,0.0,0.27617037037037
EL PINAR ALTO,427.0,235.0,82391024,2108.0,0.0,0.0,0,0.000609246,0.0,17.648668,12152.0,0.0,0.0,0.0,18.0,2.1420619902e-05,0.000609246,0.000259253617021,12152.0,0.014749464696674,0.0,0.176370800425532
PARAÍSO,428.0,107.0,8944421,704.0,0.0,0.0,0,0.001024641,1.0,4.735319,3188.0,0.0,0.0,0.0,5.0,5.2941590998e-05,0.001024641,0.000957608411215,3188.0,0.035637587428922,1.0,0.64461261682243
CIUDADELA ARGENTINA,429.0,165.0,31217639,1094.0,0.0,0.0,0,0.001301571,1.0,22.2804398,14998.0,0.0,0.0,0.0,22.0,7.1371315319e-05,0.001301571,0.000788830909091,14998.0,0.048043562622862,1.0,0.531000303030303
EL INCA,430.0,46.0,22442108,852.0,0.0,0.0,0,0.00027693,0.0,4.2284111,2867.0,0.0,0.0,0.0,4.0,1.8841417013e-05,0.00027693,0.00060202173913,2867.0,0.012775081722094,0.0,0.405576715217391
SAN JOSÉ OBRERO,431.0,77.0,5807186,245.39999999999998,0.0,0.0,0,0.000636939,0.0,3.0817953,2075.0,0.0,0.0,0.0,3.0,5.3068654419e-05,0.000636939,0.000827193506494,2075.0,0.03572311467747,0.0,0.556824025974026
SAN FERNANDO,432.0,200.0,74149233,2342.0,0.0,0.0,0,0.000636939,0.0,12.354605300000001,8372.0,0.0,0.0,0.0,12.0,1.666181124e-05,0.000636939,0.0003184695,8372.0,0.011290254328403,0.0,0.214978406
RUPERTO ALARCÓN,433.0,91.0,10272412,990.0,0.0,0.0,0,0.000636939,0.0,5.7484969,3873.0,0.0,0.0,0.0,6.0,5.5960536715e-05,0.000636939,0.000699932967033,3873.0,0.03770655501803,0.0,0.471323943956044
SAN JUAN ALTO,434.0,208.0,93577485,973.9,0.0,0.0,0,0.000692325,0.0,10.9827917,7445.0,0.0,0.0,0.0,11.0,1.1736574978e-05,0.000692325,0.000332848557692,7445.0,0.007955643243482,0.0,0.224490016346154
DOSCIENTAS CASAS,435.0,339.0,62961122,2841.0,0.0,0.0,0,0.00166158,1.0,28.6204022,19266.0,0.0,0.0,0.0,29.0,4.5457262008e-05,0.00166158,0.00049014159292,19266.0,0.030599522343138,1.0,0.329938053097345
TOLA BAJA,436.0,484.0,60709465,3590.0,0.0,0.0,0,0.00221544,1.0,23.5815982,15896.0,0.0,0.0,0.0,24.0,3.8843363379e-05,0.00221544,0.00045773553719,15896.0,0.026183808487365,1.0,0.308279224173554
QUITO SUR,437.0,1450.0,161826712,11017.0,0.0,0.0,0,642.1343934,728.0,4918060.772,6296845.0,0.0,0.0,0.0,4918061.0,3.039090840877286,642.1343934,44.28513057931035,6296845.0,3.891103488849855,728.0,50.23488531592689
CHAGUARQUINGO,438.0,527.0,96504782,6911.0,0.0,0.0,0,0.004486266,3.0,68.3120754,45991.0,0.0,0.0,0.0,68.0,7.07862079e-05,0.004486266,0.000851283870968,45991.0,0.047657130853679,3.0,0.57309745313093
ITCHIMBÍA,439.0,85.0,28689817,1150.0,0.0,0.0,0,0.000360009,0.0,15.297693299999999,10308.0,0.0,0.0,0.0,15.0,5.3320985087e-05,0.000360009,0.00042354,10308.0,0.035927622987443,0.0,0.285458915294118
SAN JOSÉ DE JARRÍN  ALTO,440.0,173.0,53680877,2802.0,0.0,0.0,0,0.001163106,1.0,25.3846491,17088.0,0.0,0.0,0.0,25.0,4.7288067006e-05,0.001163106,0.000672315606936,17088.0,0.031831922176226,1.0,0.452568208092485
PRIMERO DE MAYO EL CALZADO,441.0,968.0,349070927,5342.0,0.0,0.0,0,419.10889846,478.0,2652444.4836048,3342933.0,0.0,0.0,0.0,2652444.0,0.759858320128275,419.10889846,43.29637380785123,3342933.0,0.957665805160079,478.0,49.34559146796384
BELLAVISTA ALTA,442.0,117.0,27074894,931.0,0.0,0.0,0,0.001052334,1.0,16.6292237,11212.0,0.0,0.0,0.0,17.0,6.1419348188e-05,0.001052334,0.000899430769231,11212.0,0.041412754116485,1.0,0.605707331623932
15 DE JULIO,443.0,8.0,610946,85.0,0.0,0.0,0,5.5386e-05,0.0,0.498181,335.0,0.0,0.0,0.0,0.0,8.1542558589e-05,5.5386e-05,0.000692325,335.0,0.054890268534371,0.0,0.4660375
NONO,444.0,57.0,4357514,459.4,0.0,0.0,0,0.000332316,0.0,2.5271388,1701.0,0.0,0.0,0.0,3.0,5.7994972046e-05,0.000332316,0.000583010526316,1701.0,0.039039308932876,0.0,0.392452631578947
MIRADOR DE COTOCOLLAO,445.0,16.0,2542916,102.2,0.0,0.0,0,0.000166158,0.0,4.9314816,3320.0,0.0,0.0,0.0,5.0,0.000193930193144,0.000166158,0.0010384875,3320.0,0.130544233819394,0.0,0.69905625
SANTA RITA,446.0,871.0,177254347,9855.0,0.0,0.0,0,204.4688762,245.0,3330754.573,5292453.0,0.0,0.0,0.0,3330755.0,1.879082025833137,204.4688762,23.475186704936856,5292453.0,2.9857959023245,245.0,28.168742363723304
FERROVIARIA ALTA,447.0,1100.0,166347126,9491.7,0.0,0.0,0,68.302500976,86.0,807310.0948223,1260868.0,0.0,0.0,0.0,807310.0,0.485316527618149,68.302500976,6.209318270545455,1260868.0,0.757973805923118,86.0,7.805936067932727
ABDÓN CALDERÓN,448.0,146.0,15030380,923.0,0.0,0.0,0,0.001190799,1.0,5.3037085,3574.0,0.0,0.0,0.0,5.0,3.5286589396e-05,0.001190799,0.000815615753425,3574.0,0.023776131164726,1.0,0.549133417123288
SAN JOSÉ DE CANGAHUA BAJO,449.0,141.0,20014506,1765.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONJAS MEDIO,450.0,74.0,9290712,719.0,0.0,0.0,0,0.000692325,0.0,5.6071528,3774.0,0.0,0.0,0.0,6.0,6.0352239763e-05,0.000692325,0.000935574324324,3774.0,0.040626078903449,0.0,0.629780405405405
ZONA DE PROTECCIÓN MONJAS,451.0,9.0,1470688,64.39999999999999,0.0,0.0,0,0.000110772,0.0,0.7296274,491.0,0.0,0.0,0.0,1.0,4.9611282052e-05,0.000110772,0.0012308,491.0,0.033395835580297,0.0,0.828511111111111
COMITÉ DEL PUEBLO,452.0,3105.0,337424584,29068.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL TEJAR,453.0,152.0,32817323,1456.0,0.0,0.0,0,0.001550808,1.0,28.3984538,19116.0,0.0,0.0,0.0,28.0,8.6534947937e-05,0.001550808,0.001020268421053,19116.0,0.058250922271252,1.0,0.686792105263158
LA ESTANCIA,454.0,132.0,14553886,976.0,98.0,12.0,1574196,20.8020286,25.0,109067.426,214680.0,10.816327658160176,9.090909090909092,10040.983606557376,1683263.0,11.565731808881013,32.8020286,24.850021666666667,1788876.0,12.291397576273312,37.0,27.80999382814394
PLANADA ARBOLEDA,455.0,62.0,10786915,604.0,0.0,0.0,0,0.000193851,0.0,0.7179566,483.0,0.0,0.0,0.0,1.0,6.655810513e-06,0.000193851,0.000312662903226,483.0,0.004480350639948,0.0,0.210468548387097
EL COMERCIO,456.0,227.0,57473567,1456.0,0.0,0.0,0,71.8838274,85.0,1192825.695,1893752.0,0.0,0.0,0.0,1192826.0,2.075433540588707,71.8838274,31.666884317180617,1893752.0,3.294995918819719,85.0,37.304887191224665
BALCON DEL VALLE,457.0,640.0,58730995,4076.0,0.0,0.0,0,0.004403187,3.0,25.393286,17093.0,0.0,0.0,0.0,25.0,4.3236600732e-05,0.004403187,0.00068799796875,17093.0,0.029104681905781,3.0,0.463124765625
NÚÑEZ,458.0,11.0,2277804,144.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCHAPAMBA NORTE,459.0,313.0,67329820,3125.0,0.0,0.0,0,0.0027693,2.0,52.8552365,35605.0,0.0,0.0,0.0,53.0,7.850197172e-05,0.0027693,0.000884760383387,35605.0,0.052880778762587,2.0,0.595767142492013
PUSIQUI,460.0,55.0,54452500,2759.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ROSARIO,461.0,208.0,33930335,1106.0,0.0,0.0,0,0.000415395,0.0,13.476471,9072.0,0.0,0.0,0.0,13.0,3.9718060959e-05,0.000415395,0.000199709134615,9072.0,0.026736178978384,0.0,0.134433894230769
RUMIÑAHUI,462.0,1314.0,141342871,6266.0,0.0,0.0,0,0.014815755,10.0,127.0498224,85535.0,0.0,0.0,0.0,127.0,8.9887676502e-05,0.014815755,0.001127530821918,85535.0,0.060515853837009,10.0,0.759052811643836
LA BOTA,463.0,1182.0,98448533,7145.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRABAJADOR MUNICIPAL,464.0,162.0,13287396,744.0,0.0,0.0,0,24.4342854,30.0,98287.545,172826.0,0.0,0.0,0.0,98288.0,0.739705102365642,24.4342854,15.082892222222222,172826.0,1.300674041241628,30.0,18.250314280166666
ZONA DE PROTECCION CHILLOGALLO,465.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CONDADO,466.0,856.0,247153057,5151.8,0.0,0.0,0,0.000138465,0.0,1.1940356,988.0,0.0,0.0,0.0,1.0,4.83115853e-07,0.000138465,1.6175817757e-05,988.0,0.00039963417061,0.0,0.011380326168224
LIBERTAD BAJA,467.0,438.0,60394018,4765.0,0.0,0.0,0,0.004597038,3.0,50.9836803,34334.0,0.0,0.0,0.0,51.0,8.4418427109e-05,0.004597038,0.001049552054795,34334.0,0.056850652494785,3.0,0.706572963013699
ESQUINA DEL MOVIMIENTO,468.0,41.0,6815441,303.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABECERA PARROQUIAL,469.0,95.0,14521034,578.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAIME ROLDÓS,470.0,1437.0,128385738,9745.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA LIBERTAD,471.0,91.0,9574350,375.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLINAS DEL SUR,472.0,24.0,2140400,252.0,20.0,2.0,155277,4.0961148,6.0,23000.884000000002,68286.0,7.254575368841063,8.333333333333332,7936.507936507936,178278.0,8.329182387193248,6.0961148,25.400478333333332,223563.0,10.444936968339047,8.0,32.67563954379166
LA BILOXI,473.0,332.0,60601543,2865.0,0.0,0.0,0,27.2196732,36.0,250441.807,632807.0,0.0,0.0,0.0,250442.0,0.413259787888141,27.2196732,8.198696746987952,632807.0,1.044209434473288,36.0,10.712462752611446
SAN PATRICIO,474.0,108.0,65156707,2024.3999999999999,0.0,0.0,0,0.000360009,0.0,18.2245974,12412.0,0.0,0.0,0.0,18.0,2.7970408942e-05,0.000360009,0.000333341666667,12412.0,0.019050089963091,0.0,0.226197460185185
MADRIGAL,475.0,219.0,28515898,1465.0,0.0,0.0,0,0.002270826,2.0,21.9101382,14771.0,0.0,0.0,0.0,22.0,7.6834817977e-05,0.002270826,0.001036906849315,14771.0,0.051799742280182,2.0,0.698335363013699
LA  PRENDA,476.0,3.0,88815,4.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA DOLORES,477.0,65.0,3135380,204.4,0.0,0.0,0,35.253171,41.0,92286.251,152088.0,0.0,0.0,0.0,92286.0,2.943383074147916,35.253171,54.2356476923077,152088.0,4.850688591472684,41.0,63.282835954815376
SAN LUIS CALDERÓN,478.0,274.0,64785757,3106.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA  COMUNA,479.0,107.0,10468888,844.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CÓRDOVA GALARZA,480.0,22.0,3674862,146.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PODER JUDICIAL,481.0,94.0,40038799,701.8,0.0,0.0,0,0.000969255,1.0,41.2331388,27761.0,0.0,0.0,0.0,41.0,0.000102982957075,0.000969255,0.001031122340426,27761.0,0.069334257430565,1.0,0.694258286170213
CIUDADELA EL COMERCIO,482.0,299.0,64990276,2423.0,0.0,0.0,0,44.4257864,57.0,1193931.9540000001,1742671.0,0.0,0.0,0.0,1193932.0,1.837093212000114,44.4257864,14.85812254180602,1742671.0,2.681434027976869,57.0,19.002851845147156
EL TINGO,483.0,416.0,79569819,3326.9,0.0,0.0,0,0.003710862,2.0,51.5850735,34944.0,0.0,0.0,0.0,52.0,6.4829949491e-05,0.003710862,0.000892034134615,34944.0,0.043916534921697,2.0,0.600832665865385
CORNEJO,484.0,166.0,87677560,1922.3,0.0,0.0,0,0.000332316,0.0,12.2268644,8247.0,0.0,0.0,0.0,12.0,1.3945260757e-05,0.000332316,0.000200190361446,8247.0,0.009406268511763,0.0,0.135029437951807
ZONA DE PROTECCIÓN CHILIBULO,485.0,138.0,12965810,1102.3,0.0,0.0,0,0.001827738,1.0,11.7307044,7897.0,0.0,0.0,0.0,12.0,9.0474134806e-05,0.001827738,0.001324447826087,7897.0,0.060904638500648,1.0,0.891551427557971
SAN VICENTE,486.0,2.0,297525,13.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUZ Y VIDA DE HUARCAY,487.0,94.0,6402709,429.0,0.0,0.0,0,24.3897798,28.0,106629.445,142601.0,0.0,0.0,0.0,106629.0,1.665380039485284,24.3897798,25.94657425531915,142601.0,2.227197545589387,28.0,29.628667076542552
4 DE DICIEMBRE,488.0,456.0,117349970,4011.0,0.0,0.0,0,17.270850962,24.0,3242423.4062755997,4008148.0,0.0,0.0,0.0,3242423.0,2.763037272074908,17.270850962,3.78746731622807,4008148.0,3.415551094877969,24.0,5.338781701666666
SAN JOSÉ,489.0,871.0,155040002,8029.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL DORADO,490.0,727.0,305975792,5661.5,0.0,0.0,0,0.005926302,4.0,162.8646371,109784.0,0.0,0.0,0.0,163.0,5.3227948508e-05,0.005926302,0.00081517221458,109784.0,0.035879954555924,4.0,0.548897291884457
QUITO OCCIDENTAL,491.0,258.0,22243223,1620.0,0.0,0.0,0,42.5510638,52.0,241912.4539,485867.0,0.0,0.0,0.0,241912.0,1.087578260647217,42.5510638,16.4926603875969,485867.0,2.184337584856364,52.0,20.206419006189922
CARCELÉN LIBRE (URABA 1 Y URABA),492.0,259.0,44937647,1185.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNIÓN NACIONAL,493.0,1.0,109040,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZONA DE PROTECCIÓN PUENGASÍ,494.0,1.0,221450,250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA UNIVERSAL,495.0,42.0,10340356,374.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIUDADELA BATALLON CHIMBORAZO,496.0,262.0,50799048,2921.0,0.0,0.0,0,19.1082906,27.0,253613.125,736465.0,0.0,0.0,0.0,253613.0,0.499247786205926,19.1082906,7.293240687022901,736465.0,1.449760937956891,27.0,10.303815342293895
ALVAROPAMBA,497.0,121.0,13367617,531.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN LUIS DE LLOA,498.0,22.0,574128,38.3,0.0,0.0,0,15.342572386,17.0,32231.700155,35833.0,0.0,0.0,0.0,32232.0,5.61402559303269,15.342572386,69.73896539090909,35833.0,6.241339759227612,17.0,77.42390868222728
LA DOLOROSA,499.0,88.0,10118096,407.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAGUACHI,500.0,460.0,81498810,4164.0,0.0,0.0,0,0.003710862,2.0,49.2453425,33151.0,0.0,0.0,0.0,49.0,6.0424615158e-05,0.003710862,0.000806709130435,33151.0,0.040676251157206,2.0,0.543067671521739
COFAVI,501.0,468.0,103540511,3340.0,0.0,0.0,0,0.001855431,1.0,51.454427100000004,34676.0,0.0,0.0,0.0,51.0,4.9694971121e-05,0.001855431,0.000396459615385,34676.0,0.033490261922556,1.0,0.267165192521368
LIGA DEPORTIVA BARRIAL SAN JOSÉ  DE COLLACOTO,502.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIRIOS DE CARCELÉN,503.0,19.0,1905840,79.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTAL DEL VALLE,504.0,170.0,27177688,1159.0,0.0,0.0,0,0.000332316,0.0,2.7567045,1866.0,0.0,0.0,0.0,3.0,1.0143263515e-05,0.000332316,0.00019548,1866.0,0.006866951145921,0.0,0.131852274705882
SAN RAFAEL DE ALUGULLA,505.0,56.0,10908320,1829.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA LUZ,506.0,786.0,92967412,6138.0,0.0,0.0,0,0.005981688,4.0,39.5345407,26613.0,0.0,0.0,0.0,40.0,4.2525159816e-05,0.005981688,0.000761029007634,26613.0,0.028625777262154,4.0,0.512285496183206
LA VICTORIA,507.0,618.0,99320582,4805.0,0.0,0.0,0,0.00304623,2.0,36.0904551,24301.0,0.0,0.0,0.0,36.0,3.6337337402e-05,0.00304623,0.000492917475728,24301.0,0.024467547468258,2.0,0.331855271521036
ZONA DE PROTECCIÓN POMASQUI,508.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN CARLOS,509.0,717.0,117479953,6700.0,0.0,0.0,0,0.009360234,6.0,75.783301,51016.0,0.0,0.0,0.0,76.0,6.450743213e-05,0.009360234,0.001305471966527,51016.0,0.043425587159681,6.0,0.878797390376569
LA KENNEDY,510.0,841.0,95053645,4747.0,0.0,0.0,0,0.008390979,6.0,68.5206846,46130.0,0.0,0.0,0.0,69.0,7.2086330424e-05,0.008390979,0.000997738287753,46130.0,0.04853040109057,6.0,0.671661721521998
LA HERLINDA,511.0,44.0,40233548,1325.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOY ALFARO DE PUENGASÍ,512.0,220.0,24890870,1980.0,0.0,0.0,0,0.000415395,0.0,3.7594903,2531.0,0.0,0.0,0.0,4.0,1.510389264e-05,0.000415395,0.000188815909091,2531.0,0.010167174099577,0.0,0.127101136363636
COOPERATIVA MONSERRAT,513.0,137.0,40629778,1321.7,0.0,0.0,0,8.3079e-05,0.0,0.710889,479.0,0.0,0.0,0.0,1.0,1.749674814e-06,8.3079e-05,6.0641605839e-05,479.0,0.001177790080885,0.0,0.040820802919708
LOS ANDES,514.0,664.0,122983690,5849.0,0.0,0.0,0,0.005566293,4.0,81.1128996,54609.0,0.0,0.0,0.0,81.0,6.5954192629e-05,0.005566293,0.000838297138554,54609.0,0.044403124266024,4.0,0.564321052560241
LA VICENTINA,515.0,744.0,147036279,6209.0,0.0,0.0,0,0.006674013,4.0,101.911057,69173.0,0.0,0.0,0.0,102.0,6.9310144134e-05,0.006674013,0.000897044758065,69173.0,0.047044555421943,4.0,0.604005888709677
RODRÍGUEZ AGUIRRE,516.0,381.0,135089260,6423.0,0.0,0.0,0,0.001772352,1.0,60.8449954,41008.0,0.0,0.0,0.0,61.0,4.5040586759e-05,0.001772352,0.000465184251969,41008.0,0.030356449933549,1.0,0.313295841469816
JULIO MATOVELLE,517.0,267.0,67159010,2280.0,0.0,0.0,0,0.00138465,1.0,19.8104045,13342.0,0.0,0.0,0.0,20.0,2.9497761353e-05,0.00138465,0.000518595505618,13342.0,0.019866233477826,1.0,0.349148048314607
PUSUQUI CHICO BAJO,518.0,44.0,7800022,294.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARISCAL SUCRE,519.0,1210.0,781826174,5419.4,0.0,0.0,0,0.00969255,7.0,390.9463362,264517.0,0.0,0.0,0.0,391.0,5.0004252771e-05,0.00969255,0.000801037190083,264517.0,0.033833280460363,7.0,0.539589559504132
COLÓN,520.0,398.0,240363114,1803.7,0.0,0.0,0,0.003184695,2.0,128.9576289,86926.0,0.0,0.0,0.0,129.0,5.3651172526e-05,0.003184695,0.000800174623116,86926.0,0.036164623896588,2.0,0.538976156030151
MIRASIERRA,521.0,731.0,245085373,3438.8,0.0,0.0,0,0.003489318,2.0,95.6939468,64972.0,0.0,0.0,0.0,96.0,3.9045148026e-05,0.003489318,0.000477334883721,64972.0,0.026510013095102,2.0,0.322221848974008
SOLANDA SECTOR-4,522.0,1097.0,116437040,10720.0,0.0,0.0,0,176.5306488,216.0,1962153.209,2944478.0,0.0,0.0,0.0,1962153.0,1.685162390745777,176.5306488,16.09212842297174,2944478.0,2.528815511281237,216.0,19.678474231149497
LA FLORESTA,523.0,1035.0,425607288,6408.4,0.0,0.0,0,0.006784785,5.0,170.1820861,114702.0,0.0,0.0,0.0,170.0,3.9985707718e-05,0.006784785,0.000655534782609,114702.0,0.026950276087136,5.0,0.44149003236715
ZONA DE PROTECCIÓN LA MENA,524.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARCELÉN BANCO ECUATORIANO DE VIVIENDA,525.0,2345.0,211342496,12035.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
