lon,lat,vs30,z1pt0,z2pt5,vs30measured,ampcode
-78.955,0.1741,348.65,414.55,1.48,1,noaf
-78.955,-0.1766,388.53,369.69,1.31,1,noaf
-78.955,0.1831,294.31,463.09,1.8,1,noaf
-78.955,-0.1856,379.91,379.91,1.34,1,noaf
-78.955,0.1921,408.39,345.28,1.23,1,noaf
-78.955,-0.1946,391.53,366.07,1.3,1,noaf
-78.955,0.2011,560.69,161.54,0.86,1,noaf
-78.955,-0.2036,463.76,274.26,1.07,1,noaf
-78.955,0.2101,517.64,207.97,0.94,1,noaf
-78.955,-0.2126,553.81,168.48,0.87,1,noaf
-78.955,0.2191,458.93,280.47,1.08,1,noaf
-78.955,-0.2216,606.26,120.76,0.79,1,noaf
-78.955,0.2281,512.16,214.36,0.95,1,noaf
-78.955,-0.2306,644.61,93.25,0.73,1,noaf
-78.955,0.2371,666.86,79.94,0.7,1,noaf
-78.955,-0.2396,699.04,63.76,0.67,1,noaf
-78.955,0.246,568.85,153.59,0.85,1,noaf
-78.955,-0.2486,747.1,45.29,0.62,1,noaf
-78.955,0.255,699.33,63.62,0.67,1,noaf
-78.955,-0.2576,640.6,95.85,0.74,1,noaf
-78.955,0.264,793.07,32.64,0.58,1,noaf
-78.955,-0.2666,517.13,208.56,0.94,1,noaf
-78.955,0.273,769.64,38.56,0.6,1,noaf
-78.955,-0.2756,615.46,113.61,0.77,1,noaf
-78.955,0.282,826.07,25.84,0.55,1,noaf
-78.955,-0.2846,522.69,202.16,0.93,1,noaf
-78.955,0.291,642.71,94.48,0.74,1,noaf
-78.955,-0.2935,500.58,228.18,0.98,1,noaf
-78.955,0.3,492.49,238.06,1.0,1,noaf
-78.955,-0.3025,422.93,326.86,1.19,1,noaf
-78.955,-0.3115,584.51,139.11,0.82,1,noaf
-78.955,-0.3205,477.2,257.15,1.03,1,noaf
-78.955,-0.3295,796.67,31.81,0.57,1,noaf
-78.955,-0.3385,617.32,112.21,0.77,1,noaf
-78.955,-0.3475,580.84,142.41,0.83,1,noaf
-78.955,-0.3565,583.81,139.74,0.82,1,noaf
-78.955,-0.3655,451.69,289.79,1.1,1,noaf
-78.955,-0.3745,553.11,169.18,0.87,1,noaf
-78.955,-0.3835,571.46,151.1,0.84,1,noaf
-78.955,-0.3925,654.88,86.88,0.72,1,noaf
-78.955,-0.4015,513.94,212.27,0.95,1,noaf
-78.955,-0.4105,648.35,90.88,0.73,1,noaf
-78.955,-0.4195,734.24,49.64,0.63,1,noaf
-78.955,-0.4284,767.43,39.18,0.6,1,noaf
-78.955,-0.4374,803.68,30.27,0.57,1,noaf
-78.955,-0.4464,681.59,72.11,0.69,1,noaf
-78.955,-0.4554,728.84,51.59,0.64,1,noaf
-78.955,-0.4644,869.83,19.03,0.52,1,noaf
-78.955,-0.4734,894.48,16.05,0.5,1,noaf
-78.955,-0.4824,699.93,63.35,0.67,1,noaf
-78.955,-0.4914,574.2,148.52,0.84,1,noaf
-78.955,-0.5004,637.37,97.99,0.74,1,noaf
-78.946,0.0032,500.24,228.59,0.98,1,noaf
-78.946,-0.0058,589.91,134.37,0.81,1,noaf
-78.946,0.0122,431.59,315.74,1.16,1,noaf
-78.946,-0.0148,542.81,179.95,0.89,1,noaf
-78.946,0.0212,421.67,328.46,1.19,1,noaf
-78.946,-0.0238,605.8,121.13,0.79,1,noaf
-78.946,0.0302,422.86,326.94,1.19,1,noaf
-78.946,-0.0328,270.28,479.27,1.98,1,noaf
-78.946,0.0392,417.72,333.5,1.2,1,noaf
-78.946,-0.0417,404.4,350.27,1.25,1,noaf
-78.946,0.0482,397.74,358.5,1.27,1,noaf
-78.946,-0.0507,494.95,235.03,0.99,1,noaf
-78.946,0.0572,446.42,296.6,1.12,1,noaf
-78.946,-0.0597,519.66,205.63,0.94,1,noaf
-78.946,0.0662,424.08,325.38,1.18,1,noaf
-78.946,-0.0687,390.06,367.84,1.3,1,noaf
-78.946,0.0752,401.1,354.36,1.26,1,noaf
-78.946,-0.0777,488.82,242.6,1.01,1,noaf
-78.946,0.0842,415.18,336.71,1.21,1,noaf
-78.946,-0.0867,550.83,171.54,0.88,1,noaf
-78.946,0.0932,388.03,370.29,1.31,1,noaf
-78.946,-0.0957,486.74,245.17,1.01,1,noaf
-78.946,0.1022,410.06,343.18,1.23,1,noaf
-78.946,-0.1047,349.95,413.19,1.47,1,noaf
-78.946,0.1111,478.51,255.49,1.03,1,noaf
-78.946,-0.1137,440.28,304.54,1.13,1,noaf
-78.946,0.1201,462.0,276.52,1.07,1,noaf
-78.946,-0.1227,496.48,233.17,0.99,1,noaf
-78.946,0.1291,459.45,279.79,1.08,1,noaf
-78.946,-0.1317,247.8,491.53,2.19,1,noaf
-78.946,0.1381,473.56,261.75,1.04,1,noaf
-78.946,-0.1407,493.65,236.63,0.99,1,noaf
-78.946,0.1471,462.61,275.74,1.07,1,noaf
-78.946,-0.1497,435.67,310.48,1.15,1,noaf
-78.946,0.1561,475.41,259.4,1.04,1,noaf
-78.946,-0.1587,520.82,204.3,0.94,1,noaf
-78.946,0.1651,489.44,241.83,1.0,1,noaf
-78.946,-0.1676,540.6,182.32,0.9,1,noaf
-78.946,0.1741,484.57,247.89,1.02,1,noaf
-78.946,-0.1766,442.59,301.55,1.13,1,noaf
-78.946,0.1831,469.86,266.46,1.05,1,noaf
-78.946,-0.1856,400.97,354.52,1.26,1,noaf
-78.946,0.1921,549.8,172.6,0.88,1,noaf
-78.946,-0.1946,455.68,284.65,1.09,1,noaf
-78.946,0.2011,576.4,146.48,0.83,1,noaf
-78.946,-0.2036,423.37,326.3,1.19,1,noaf
-78.946,0.2101,242.42,494.07,2.24,1,noaf
-78.946,-0.2126,496.73,232.86,0.99,1,noaf
-78.946,0.2191,523.98,200.69,0.93,1,noaf
-78.946,-0.2216,583.24,140.25,0.82,1,noaf
-78.946,0.2281,650.23,89.71,0.73,1,noaf
-78.946,-0.2306,593.4,131.37,0.81,1,noaf
-78.946,0.2371,791.82,32.93,0.58,1,noaf
-78.946,-0.2396,615.76,113.38,0.77,1,noaf
-78.946,0.246,762.7,40.52,0.6,1,noaf
-78.946,-0.2486,707.51,60.04,0.66,1,noaf
-78.946,0.255,749.59,44.49,0.62,1,noaf
-78.946,-0.2576,665.87,80.49,0.71,1,noaf
-78.946,0.264,792.64,32.74,0.58,1,noaf
-78.946,-0.2666,502.71,225.62,0.97,1,noaf
-78.946,0.273,828.81,25.34,0.55,1,noaf
-78.946,-0.2756,506.95,220.53,0.96,1,noaf
-78.946,0.282,894.49,16.05,0.5,1,noaf
-78.946,-0.2846,520.64,204.51,0.94,1,noaf
-78.946,0.291,900.0,15.46,0.5,1,noaf
-78.946,-0.2935,556.4,165.84,0.87,1,noaf
-78.946,0.3,789.07,33.58,0.58,1,noaf
-78.946,-0.3025,588.19,135.86,0.81,1,noaf
-78.946,-0.3115,619.88,110.3,0.77,1,noaf
-78.946,-0.3205,466.24,271.08,1.06,1,noaf
-78.946,-0.3295,872.29,18.71,0.52,1,noaf
-78.946,-0.3385,766.6,39.41,0.6,1,noaf
-78.946,-0.3475,662.49,82.41,0.71,1,noaf
-78.946,-0.3565,606.47,120.6,0.79,1,noaf
-78.946,-0.3655,635.73,99.09,0.74,1,noaf
-78.946,-0.3745,588.42,135.66,0.81,1,noaf
-78.946,-0.3835,670.05,78.18,0.7,1,noaf
-78.946,-0.3925,571.66,150.91,0.84,1,noaf
-78.946,-0.4015,574.13,148.58,0.84,1,noaf
-78.946,-0.4105,836.28,24.05,0.54,1,noaf
-78.946,-0.4195,900.0,15.46,0.5,1,noaf
-78.946,-0.4284,776.84,36.63,0.59,1,noaf
-78.946,-0.4374,413.15,339.29,1.22,1,noaf
-78.946,-0.4464,598.24,127.29,0.8,1,noaf
-78.946,-0.4554,615.92,113.26,0.77,1,noaf
-78.946,-0.4644,829.59,25.21,0.55,1,noaf
-78.946,-0.4734,900.0,15.46,0.5,1,noaf
-78.946,-0.4824,900.0,15.46,0.5,1,noaf
-78.946,-0.4914,705.51,60.9,0.66,1,noaf
-78.946,-0.5004,589.62,134.61,0.81,1,noaf
-78.937,0.0032,577.49,145.47,0.83,1,noaf
-78.937,-0.0058,607.86,119.49,0.78,1,noaf
-78.937,0.0122,607.93,119.44,0.78,1,noaf
-78.937,-0.0148,598.1,127.41,0.8,1,noaf
-78.937,0.0212,398.8,357.2,1.27,1,noaf
-78.937,-0.0238,373.89,386.91,1.37,1,noaf
-78.937,0.0302,359.9,402.58,1.43,1,noaf
-78.937,-0.0328,425.45,323.63,1.18,1,noaf
-78.937,0.0392,417.43,333.87,1.2,1,noaf
-78.937,-0.0417,388.4,369.84,1.31,1,noaf
-78.937,0.0482,451.64,289.86,1.1,1,noaf
-78.937,-0.0507,445.28,298.08,1.12,1,noaf
-78.937,0.0572,413.09,339.37,1.22,1,noaf
-78.937,-0.0597,526.92,197.37,0.92,1,noaf
-78.937,0.0662,392.84,364.49,1.29,1,noaf
-78.937,-0.0687,541.37,181.49,0.89,1,noaf
-78.937,0.0752,433.73,312.99,1.15,1,noaf
-78.937,-0.0777,577.16,145.78,0.83,1,noaf
-78.937,0.0842,638.51,97.23,0.74,1,noaf
-78.937,-0.0867,751.63,43.85,0.61,1,noaf
-78.937,0.0932,613.08,115.42,0.78,1,noaf
-78.937,-0.0957,663.21,82.0,0.71,1,noaf
-78.937,0.1022,488.33,243.2,1.01,1,noaf
-78.937,-0.1047,589.05,135.11,0.81,1,noaf
-78.937,0.1111,490.32,240.73,1.0,1,noaf
-78.937,-0.1137,452.41,288.87,1.1,1,noaf
-78.937,0.1201,461.17,277.59,1.07,1,noaf
-78.937,-0.1227,502.46,225.92,0.97,1,noaf
-78.937,0.1291,504.31,223.68,0.97,1,noaf
-78.937,-0.1317,588.72,135.4,0.81,1,noaf
-78.937,0.1381,441.51,302.95,1.13,1,noaf
-78.937,-0.1407,721.85,54.22,0.64,1,noaf
-78.937,0.1471,475.29,259.56,1.04,1,noaf
-78.937,-0.1497,888.65,16.71,0.51,1,noaf
-78.937,0.1561,512.02,214.53,0.95,1,noaf
-78.937,-0.1587,673.87,76.12,0.7,1,noaf
-78.937,0.1651,506.1,221.55,0.97,1,noaf
-78.937,-0.1676,588.16,135.89,0.81,1,noaf
-78.937,0.1741,482.89,249.99,1.02,1,noaf
-78.937,-0.1766,600.03,125.81,0.8,1,noaf
-78.937,0.1831,381.58,377.96,1.33,1,noaf
-78.937,-0.1856,422.55,327.34,1.19,1,noaf
-78.937,0.1921,428.16,320.15,1.17,1,noaf
-78.937,-0.1946,504.01,224.04,0.97,1,noaf
-78.937,0.2011,530.96,192.85,0.91,1,noaf
-78.937,-0.2036,591.14,133.3,0.81,1,noaf
-78.937,0.2101,538.39,184.7,0.9,1,noaf
-78.937,-0.2126,668.64,78.95,0.7,1,noaf
-78.937,0.2191,610.85,117.15,0.78,1,noaf
-78.937,-0.2216,625.42,106.26,0.76,1,noaf
-78.937,0.2281,747.33,45.22,0.62,1,noaf
-78.937,-0.2306,618.98,110.96,0.77,1,noaf
-78.937,0.2371,627.27,104.94,0.76,1,noaf
-78.937,-0.2396,600.43,125.48,0.79,1,noaf
-78.937,0.246,663.12,82.05,0.71,1,noaf
-78.937,-0.2486,538.17,184.94,0.9,1,noaf
-78.937,0.255,524.19,200.46,0.93,1,noaf
-78.937,-0.2576,527.39,196.84,0.92,1,noaf
-78.937,0.264,549.23,173.19,0.88,1,noaf
-78.937,-0.2666,508.97,218.13,0.96,1,noaf
-78.937,0.273,757.3,42.11,0.61,1,noaf
-78.937,-0.2756,505.65,222.08,0.97,1,noaf
-78.937,0.282,819.12,27.14,0.56,1,noaf
-78.937,-0.2846,479.79,253.88,1.03,1,noaf
-78.937,0.291,783.98,34.82,0.59,1,noaf
-78.937,-0.2935,447.32,295.43,1.11,1,noaf
-78.937,0.3,895.09,15.99,0.5,1,noaf
-78.937,-0.3025,598.65,126.95,0.8,1,noaf
-78.937,-0.3115,707.54,60.02,0.66,1,noaf
-78.937,-0.3205,453.86,286.99,1.09,1,noaf
-78.937,-0.3295,491.72,239.01,1.0,1,noaf
-78.937,-0.3385,616.33,112.95,0.77,1,noaf
-78.937,-0.3475,597.36,128.03,0.8,1,noaf
-78.937,-0.3565,338.12,425.2,1.53,1,noaf
-78.937,-0.3655,460.05,279.02,1.08,1,noaf
-78.937,-0.3745,560.89,161.35,0.86,1,noaf
-78.937,-0.3835,649.46,90.19,0.73,1,noaf
-78.937,-0.3925,596.08,129.1,0.8,1,noaf
-78.937,-0.4015,822.44,26.51,0.55,1,noaf
-78.937,-0.4105,853.69,21.29,0.53,1,noaf
-78.937,-0.4195,583.23,140.26,0.82,1,noaf
-78.937,-0.4284,900.0,15.46,0.5,1,noaf
-78.937,-0.4374,847.84,22.18,0.54,1,noaf
-78.937,-0.4464,673.23,76.46,0.7,1,noaf
-78.937,-0.4554,869.27,19.1,0.52,1,noaf
-78.937,-0.4644,900.0,15.46,0.5,1,noaf
-78.937,-0.4734,900.0,15.46,0.5,1,noaf
-78.937,-0.4824,687.1,69.36,0.68,1,noaf
-78.937,-0.4914,819.2,27.12,0.56,1,noaf
-78.937,-0.5004,900.0,15.46,0.5,1,noaf
-78.928,0.0032,394.12,362.93,1.29,1,noaf
-78.928,-0.0058,737.59,48.47,0.63,1,noaf
-78.928,0.0122,694.31,65.92,0.67,1,noaf
-78.928,-0.0148,424.74,324.53,1.18,1,noaf
-78.928,0.0212,421.31,328.93,1.19,1,noaf
-78.928,-0.0238,435.88,310.22,1.15,1,noaf
-78.928,0.0302,368.4,393.15,1.39,1,noaf
-78.928,-0.0328,421.88,328.19,1.19,1,noaf
-78.928,0.0392,368.29,393.27,1.39,1,noaf
-78.928,-0.0417,559.21,163.02,0.86,1,noaf
-78.928,0.0482,387.56,370.85,1.31,1,noaf
-78.928,-0.0507,604.96,121.8,0.79,1,noaf
-78.928,0.0572,392.56,364.82,1.29,1,noaf
-78.928,-0.0597,661.11,83.2,0.71,1,noaf
-78.928,0.0662,447.99,294.58,1.11,1,noaf
-78.928,-0.0687,637.44,97.94,0.74,1,noaf
-78.928,0.0752,677.01,74.46,0.69,1,noaf
-78.928,-0.0777,743.45,46.49,0.62,1,noaf
-78.928,0.0842,550.54,171.83,0.88,1,noaf
-78.928,-0.0867,661.85,82.77,0.71,1,noaf
-78.928,0.0932,568.69,153.74,0.85,1,noaf
-78.928,-0.0957,584.28,139.32,0.82,1,noaf
-78.928,0.1022,626.43,105.54,0.76,1,noaf
-78.928,-0.1047,609.81,117.95,0.78,1,noaf
-78.928,0.1111,607.8,119.54,0.78,1,noaf
-78.928,-0.1137,534.37,189.08,0.91,1,noaf
-78.928,0.1201,549.99,172.4,0.88,1,noaf
-78.928,-0.1227,489.02,242.35,1.0,1,noaf
-78.928,0.1291,495.46,234.41,0.99,1,noaf
-78.928,-0.1317,764.08,40.12,0.6,1,noaf
-78.928,0.1381,506.99,220.48,0.96,1,noaf
-78.928,-0.1407,788.1,33.81,0.58,1,noaf
-78.928,0.1471,403.48,351.41,1.25,1,noaf
-78.928,-0.1497,674.99,75.52,0.7,1,noaf
-78.928,0.1561,437.52,308.1,1.14,1,noaf
-78.928,-0.1587,761.28,40.93,0.61,1,noaf
-78.928,0.1651,515.11,210.91,0.95,1,noaf
-78.928,-0.1676,667.3,79.69,0.7,1,noaf
-78.928,0.1741,557.78,164.45,0.86,1,noaf
-78.928,-0.1766,706.02,60.68,0.66,1,noaf
-78.928,0.1831,515.95,209.93,0.95,1,noaf
-78.928,-0.1856,545.4,177.21,0.89,1,noaf
-78.928,0.1921,492.44,238.12,1.0,1,noaf
-78.928,-0.1946,563.98,158.3,0.85,1,noaf
-78.928,0.2011,503.79,224.32,0.97,1,noaf
-78.928,-0.2036,696.68,64.83,0.67,1,noaf
-78.928,0.2101,580.68,142.55,0.83,1,noaf
-78.928,-0.2126,686.42,69.7,0.68,1,noaf
-78.928,0.2191,378.19,381.93,1.35,1,noaf
-78.928,-0.2216,774.49,37.25,0.59,1,noaf
-78.928,0.2281,790.17,33.32,0.58,1,noaf
-78.928,-0.2306,899.14,15.55,0.5,1,noaf
-78.928,0.2371,900.0,15.46,0.5,1,noaf
-78.928,-0.2396,900.0,15.46,0.5,1,noaf
-78.928,0.246,620.57,109.79,0.77,1,noaf
-78.928,-0.2486,778.68,36.16,0.59,1,noaf
-78.928,0.255,576.98,145.94,0.83,1,noaf
-78.928,-0.2576,681.6,72.1,0.69,1,noaf
-78.928,0.264,556.84,165.4,0.87,1,noaf
-78.928,-0.2666,799.01,31.29,0.57,1,noaf
-78.928,0.273,600.51,125.41,0.79,1,noaf
-78.928,-0.2756,864.46,19.75,0.52,1,noaf
-78.928,0.282,803.25,30.36,0.57,1,noaf
-78.928,-0.2846,778.77,36.13,0.59,1,noaf
-78.928,0.291,854.97,21.1,0.53,1,noaf
-78.928,-0.2935,622.66,108.26,0.76,1,noaf
-78.928,0.3,816.23,27.7,0.56,1,noaf
-78.928,-0.3025,573.68,149.01,0.84,1,noaf
-78.928,-0.3115,788.15,33.8,0.58,1,noaf
-78.928,-0.3205,534.6,188.83,0.91,1,noaf
-78.928,-0.3295,486.36,245.66,1.01,1,noaf
-78.928,-0.3385,575.84,146.99,0.83,1,noaf
-78.928,-0.3475,745.94,45.67,0.62,1,noaf
-78.928,-0.3565,478.78,255.16,1.03,1,noaf
-78.928,-0.3655,502.22,226.2,0.97,1,noaf
-78.928,-0.3745,617.83,111.83,0.77,1,noaf
-78.928,-0.3835,740.76,47.38,0.62,1,noaf
-78.928,-0.3925,774.7,37.2,0.59,1,noaf
-78.928,-0.4015,900.0,15.46,0.5,1,noaf
-78.928,-0.4105,396.7,359.77,1.28,1,noaf
-78.928,-0.4195,900.0,15.46,0.5,1,noaf
-78.928,-0.4284,865.98,19.54,0.52,1,noaf
-78.928,-0.4374,617.28,112.24,0.77,1,noaf
-78.928,-0.4464,602.24,124.0,0.79,1,noaf
-78.928,-0.4554,650.79,89.37,0.72,1,noaf
-78.928,-0.4644,716.25,56.43,0.65,1,noaf
-78.928,-0.4734,900.0,15.46,0.5,1,noaf
-78.928,-0.4824,900.0,15.46,0.5,1,noaf
-78.928,-0.4914,900.0,15.46,0.5,1,noaf
-78.928,-0.5004,828.07,25.48,0.55,1,noaf
-78.9191,0.0032,587.29,136.65,0.81,1,noaf
-78.9191,-0.0058,612.79,115.65,0.78,1,noaf
-78.9191,0.0122,615.69,113.44,0.77,1,noaf
-78.9191,-0.0148,295.6,462.13,1.79,1,noaf
-78.9191,0.0212,437.9,307.6,1.14,1,noaf
-78.9191,-0.0238,311.13,449.81,1.69,1,noaf
-78.9191,0.0302,419.36,331.41,1.2,1,noaf
-78.9191,-0.0328,475.1,259.8,1.04,1,noaf
-78.9191,0.0392,395.12,361.7,1.28,1,noaf
-78.9191,-0.0417,620.72,109.68,0.76,1,noaf
-78.9191,0.0482,398.73,357.29,1.27,1,noaf
-78.9191,-0.0507,649.85,89.95,0.73,1,noaf
-78.9191,0.0572,470.05,266.21,1.05,1,noaf
-78.9191,-0.0597,748.25,44.92,0.62,1,noaf
-78.9191,0.0662,655.86,86.29,0.72,1,noaf
-78.9191,-0.0687,826.46,25.77,0.55,1,noaf
-78.9191,0.0752,603.65,122.86,0.79,1,noaf
-78.9191,-0.0777,798.24,31.46,0.57,1,noaf
-78.9191,0.0842,560.72,161.52,0.86,1,noaf
-78.9191,-0.0867,636.6,98.51,0.74,1,noaf
-78.9191,0.0932,633.59,100.54,0.75,1,noaf
-78.9191,-0.0957,602.83,123.52,0.79,1,noaf
-78.9191,0.1022,550.94,171.42,0.88,1,noaf
-78.9191,-0.1047,577.91,145.08,0.83,1,noaf
-78.9191,0.1111,627.12,105.05,0.76,1,noaf
-78.9191,-0.1137,510.32,216.54,0.96,1,noaf
-78.9191,0.1201,585.11,138.58,0.82,1,noaf
-78.9191,-0.1227,587.32,136.63,0.81,1,noaf
-78.9191,0.1291,455.28,285.16,1.09,1,noaf
-78.9191,-0.1317,682.18,71.81,0.69,1,noaf
-78.9191,0.1381,421.16,329.11,1.19,1,noaf
-78.9191,-0.1407,766.42,39.46,0.6,1,noaf
-78.9191,0.1471,414.78,337.23,1.21,1,noaf
-78.9191,-0.1497,532.95,190.64,0.91,1,noaf
-78.9191,0.1561,414.96,337.0,1.21,1,noaf
-78.9191,-0.1587,707.43,60.07,0.66,1,noaf
-78.9191,0.1651,465.12,272.52,1.06,1,noaf
-78.9191,-0.1676,712.57,57.92,0.65,1,noaf
-78.9191,0.1741,537.64,185.52,0.9,1,noaf
-78.9191,-0.1766,737.32,48.56,0.63,1,noaf
-78.9191,0.1831,453.16,287.9,1.1,1,noaf
-78.9191,-0.1856,695.98,65.15,0.67,1,noaf
-78.9191,0.1921,538.17,184.93,0.9,1,noaf
-78.9191,-0.1946,457.76,281.96,1.08,1,noaf
-78.9191,0.2011,461.21,277.53,1.07,1,noaf
-78.9191,-0.2036,763.04,40.42,0.6,1,noaf
-78.9191,0.2101,479.26,254.55,1.03,1,noaf
-78.9191,-0.2126,478.94,254.94,1.03,1,noaf
-78.9191,0.2191,557.0,165.24,0.87,1,noaf
-78.9191,-0.2216,655.47,86.52,0.72,1,noaf
-78.9191,0.2281,458.64,280.83,1.08,1,noaf
-78.9191,-0.2306,756.0,42.5,0.61,1,noaf
-78.9191,0.2371,881.3,17.58,0.51,1,noaf
-78.9191,-0.2396,760.82,41.07,0.61,1,noaf
-78.9191,0.246,792.09,32.87,0.58,1,noaf
-78.9191,-0.2486,811.79,28.58,0.56,1,noaf
-78.9191,0.255,665.76,80.55,0.71,1,noaf
-78.9191,-0.2576,813.86,28.17,0.56,1,noaf
-78.9191,0.264,648.8,90.6,0.73,1,noaf
-78.9191,-0.2666,900.0,15.46,0.5,1,noaf
-78.9191,0.273,502.67,225.66,0.97,1,noaf
-78.9191,-0.2756,882.98,17.37,0.51,1,noaf
-78.9191,0.282,712.4,57.99,0.65,1,noaf
-78.9191,-0.2846,865.46,19.61,0.52,1,noaf
-78.9191,0.291,900.0,15.46,0.5,1,noaf
-78.9191,-0.2935,730.79,50.88,0.63,1,noaf
-78.9191,0.3,863.11,19.94,0.52,1,noaf
-78.9191,-0.3025,594.92,130.07,0.8,1,noaf
-78.9191,-0.3115,631.54,101.95,0.75,1,noaf
-78.9191,-0.3205,645.2,92.87,0.73,1,noaf
-78.9191,-0.3295,391.16,366.52,1.3,1,noaf
-78.9191,-0.3385,566.15,156.19,0.85,1,noaf
-78.9191,-0.3475,564.58,157.72,0.85,1,noaf
-78.9191,-0.3565,719.4,55.18,0.65,1,noaf
-78.9191,-0.3655,568.12,154.29,0.85,1,noaf
-78.9191,-0.3745,594.31,130.59,0.8,1,noaf
-78.9191,-0.3835,728.85,51.58,0.64,1,noaf
-78.9191,-0.3925,629.57,103.33,0.75,1,noaf
-78.9191,-0.4015,356.55,406.2,1.44,1,noaf
-78.9191,-0.4105,834.6,24.33,0.55,1,noaf
-78.9191,-0.4195,875.08,18.35,0.52,1,noaf
-78.9191,-0.4284,797.55,31.62,0.57,1,noaf
-78.9191,-0.4374,736.57,48.82,0.63,1,noaf
-78.9191,-0.4464,524.43,200.18,0.93,1,noaf
-78.9191,-0.4554,576.92,145.99,0.83,1,noaf
-78.9191,-0.4644,791.04,33.11,0.58,1,noaf
-78.9191,-0.4734,889.62,16.6,0.51,1,noaf
-78.9191,-0.4824,878.18,17.96,0.51,1,noaf
-78.9191,-0.4914,900.0,15.46,0.5,1,noaf
-78.9191,-0.5004,900.0,15.46,0.5,1,noaf
-78.9101,0.0032,671.24,77.53,0.7,1,noaf
-78.9101,-0.0058,561.3,160.94,0.86,1,noaf
-78.9101,0.0122,540.55,182.37,0.9,1,noaf
-78.9101,-0.0148,480.8,252.61,1.02,1,noaf
-78.9101,0.0212,450.92,290.79,1.1,1,noaf
-78.9101,-0.0238,372.24,388.8,1.37,1,noaf
-78.9101,0.0302,429.27,318.72,1.17,1,noaf
-78.9101,-0.0328,531.3,192.47,0.91,1,noaf
-78.9101,0.0392,396.25,360.33,1.28,1,noaf
-78.9101,-0.0417,623.25,107.83,0.76,1,noaf
-78.9101,0.0482,390.12,367.77,1.3,1,noaf
-78.9101,-0.0507,610.97,117.05,0.78,1,noaf
-78.9101,0.0572,548.5,173.95,0.88,1,noaf
-78.9101,-0.0597,556.21,166.04,0.87,1,noaf
-78.9101,0.0662,695.34,65.44,0.67,1,noaf
-78.9101,-0.0687,900.0,15.46,0.5,1,noaf
-78.9101,0.0752,471.51,264.36,1.05,1,noaf
-78.9101,-0.0777,900.0,15.46,0.5,1,noaf
-78.9101,0.0842,677.54,74.19,0.69,1,noaf
-78.9101,-0.0867,861.73,20.13,0.53,1,noaf
-78.9101,0.0932,506.38,221.21,0.97,1,noaf
-78.9101,-0.0957,797.42,31.64,0.57,1,noaf
-78.9101,0.1022,530.55,193.3,0.92,1,noaf
-78.9101,-0.1047,519.1,206.28,0.94,1,noaf
-78.9101,0.1111,727.57,52.06,0.64,1,noaf
-78.9101,-0.1137,580.9,142.35,0.83,1,noaf
-78.9101,0.1201,788.41,33.74,0.58,1,noaf
-78.9101,-0.1227,708.27,59.72,0.66,1,noaf
-78.9101,0.1291,594.75,130.22,0.8,1,noaf
-78.9101,-0.1317,669.7,78.37,0.7,1,noaf
-78.9101,0.1381,548.71,173.74,0.88,1,noaf
-78.9101,-0.1407,691.25,67.36,0.68,1,noaf
-78.9101,0.1471,539.81,183.17,0.9,1,noaf
-78.9101,-0.1497,670.28,78.05,0.7,1,noaf
-78.9101,0.1561,515.42,210.55,0.95,1,noaf
-78.9101,-0.1587,397.62,358.65,1.27,1,noaf
-78.9101,0.1651,500.8,227.92,0.98,1,noaf
-78.9101,-0.1676,606.33,120.71,0.79,1,noaf
-78.9101,0.1741,434.54,311.95,1.15,1,noaf
-78.9101,-0.1766,679.5,73.17,0.69,1,noaf
-78.9101,0.1831,490.96,239.94,1.0,1,noaf
-78.9101,-0.1856,695.9,65.19,0.67,1,noaf
-78.9101,0.1921,520.9,204.21,0.93,1,noaf
-78.9101,-0.1946,422.79,327.03,1.19,1,noaf
-78.9101,0.2011,268.16,480.55,2.0,1,noaf
-78.9101,-0.2036,563.82,158.46,0.85,1,noaf
-78.9101,0.2101,397.41,358.9,1.27,1,noaf
-78.9101,-0.2126,732.38,50.3,0.63,1,noaf
-78.9101,0.2191,451.14,290.5,1.1,1,noaf
-78.9101,-0.2216,869.68,19.05,0.52,1,noaf
-78.9101,0.2281,444.94,298.51,1.12,1,noaf
-78.9101,-0.2306,840.58,23.33,0.54,1,noaf
-78.9101,0.2371,580.41,142.8,0.83,1,noaf
-78.9101,-0.2396,615.88,113.29,0.77,1,noaf
-78.9101,0.246,900.0,15.46,0.5,1,noaf
-78.9101,-0.2486,388.14,370.16,1.31,1,noaf
-78.9101,0.255,896.83,15.8,0.5,1,noaf
-78.9101,-0.2576,509.19,217.87,0.96,1,noaf
-78.9101,0.264,900.0,15.46,0.5,1,noaf
-78.9101,-0.2666,590.56,133.8,0.81,1,noaf
-78.9101,0.273,868.19,19.25,0.52,1,noaf
-78.9101,-0.2756,557.12,165.11,0.87,1,noaf
-78.9101,0.282,674.74,75.66,0.7,1,noaf
-78.9101,-0.2846,500.09,228.77,0.98,1,noaf
-78.9101,0.291,611.27,116.82,0.78,1,noaf
-78.9101,-0.2935,699.56,63.52,0.67,1,noaf
-78.9101,0.3,836.39,24.03,0.54,1,noaf
-78.9101,-0.3025,746.75,45.4,0.62,1,noaf
-78.9101,-0.3115,617.21,112.28,0.77,1,noaf
-78.9101,-0.3205,559.24,162.98,0.86,1,noaf
-78.9101,-0.3295,514.89,211.16,0.95,1,noaf
